rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
187,"spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe","Becky Hill, Topic","My Heart Goes (La Di Da) (feat. Topic)","Polydor Records",72,199,120,"52783"
188,"spotify:track:0sTlGEld0h8kIPZaKDYUf4","The Rare Occasions","Notion","Elektra (NEK)",127,181,20,"52549"
189,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",46,197,853,"51933"
190,"spotify:track:5u8Y0lAUlBLwuhpXSDUGf4","Felix Jaehn, The Stickmen Project, Calum Scott","Rain In Ibiza","Virgin",101,-1,2,"51683"
191,"spotify:track:6I36pBjiMiLQLF4cRMdtZ0","Samra, Lune","Pourquoi","Cataleya Edition",6,198,56,"51324"
192,"spotify:track:0Xh6R6XLoTDRBYriQRgkHj","David Guetta, Kid Cudi","Memories (feat. Kid Cudi)","Parlophone (France)",14,185,306,"51079"
193,"spotify:track:1KwLkHOnyWedxyhZBOIHUM","Dardan, Nimo, Mozzik","Per Ty (feat. Mozzik)","Hypnotize Entertainment",4,200,111,"50980"
194,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",97,-1,4,"50884"
195,"spotify:track:1nH2PkJL1XoUq8oE6tBZoU","The Weeknd","Sacrifice","XO / Republic Records",28,-1,49,"50852"
196,"spotify:track:4bJygwUKrRgq1stlNXcgMg","t.A.T.u.","All The Things She Said","Interscope",112,-1,55,"50825"
197,"spotify:track:3UmaczJpikHgJFyBTAJVoz","Eminem, Dido","Stan","Interscope",127,195,15,"50810"
198,"spotify:track:4UOXo3xWnxYdTf3sFyRaUG","Bonez MC, RAF Camora","500 PS","187 Strassenbande",1,-1,1077,"50653"
199,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",131,-1,27,"50571"
200,"spotify:track:11sK6e6vCnbIznpH3NfIFA","Alligatoah","Nachbeben","Trailerpark",18,196,51,"50476"
