rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
111,"spotify:track:57pkksnRS4NOOphTmoRlK2","Feid","TENGO FE","Universal Music Latino",2,111,404,"27152"
112,"spotify:track:1SZMZCqVHIWgyEy2dIHsZR","Yiyo Sarante","Corazon de Acero","TranKYoutv",94,118,172,"26768"
113,"spotify:track:71iAechwVKGu26pahzFL0k","Morat","Cuando Nadie Ve","Universal Music Spain S.L.",21,110,1296,"26739"
114,"spotify:track:02mhtclidb7Jpf1gwEasJh","Beéle, Myke Towers, Feid","Barranquilla Bajo Cero","5020 Records",47,117,98,"26654"
115,"spotify:track:3scW7pt0vlhkCCgCNv5YR9","Adalberto Santiago","La Noche Mas Linda","Humacao Music",80,115,49,"26406"
116,"spotify:track:35wvL50xvKpCHEJPxLOLPI","Bad Bunny","Si Estuviésemos Juntos","Rimas Entertainment LLC",40,113,985,"26316"
117,"spotify:track:2bbwjxA68m9PHZFWgF1fze","Duki","GIVENCHY","DALE PLAY Records / SSJ Records",14,116,43,"25690"
118,"spotify:track:35xvhWIZMpsDcJxr14Ukbx","Feid, Sky Rompiendo","CHIMBITA","Universal Music Latino",5,122,630,"25669"
119,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",26,125,315,"25245"
120,"spotify:track:5clFSlfkCRlhnH1cAQjSBi","De La Ghetto","Sensacion Del Bloque","Capitol Latin",60,135,465,"25014"
121,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",45,119,83,"24996"
122,"spotify:track:1mlGScrDQqHqmhdIqE8MmA","Morat, Juanes","Besos En Guerra","Universal Music Spain S.L.",26,120,1661,"24985"
123,"spotify:track:2KixbV3oLBNrQP2cXwrAC4","Blessd","El Mensaje","WEA Latina",42,114,31,"24967"
124,"spotify:track:6eRmG7DPom2FfRNAoCmjqb","Frankie Ruiz","Deseándote","National Own",89,134,262,"24830"
125,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","ILoveRibs! / MÉCÈN Ent.",79,123,885,"24801"
126,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",2,121,809,"24786"
127,"spotify:track:1MfqPCs3Y722VK6zkWZ98Z","Ñejo & Dalmata","Pasarela","Urban Music",52,127,679,"24662"
128,"spotify:track:704LUEih663hiE3CnyUrFW","KAROL G","SEJODIOTO","UMLE - Latino",13,126,345,"24588"
129,"spotify:track:3ehHqgYRzmeUi345MfHS2N","Morat, Duki","París","Universal Music Spain S.L.",20,131,105,"24516"
130,"spotify:track:4kXxEhuatrvwrTQycA7s9B","ROSALÍA","BIZCOCHITO","Columbia",106,160,44,"24455"
131,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",2,129,395,"24355"
132,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,128,2062,"24154"
133,"spotify:track:1XkMxUilV0E3ChDERZJUEq","Balming Tiger, Omega Sapien, bj wnjn, Mudd the student, RM","SEXY NUKIM (feat. RM of BTS)","Balming Tiger",133,-1,1,"24129"
134,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Parlophone UK",42,130,95,"23710"
135,"spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","Latin Nation Entertainment, LLC",95,139,62,"23643"
136,"spotify:track:6D2TCm4nf5nxAcdGJ7w3QP","J Balvin, Maria Becerra","Qué Más Pues?","Sueños Globales, LLC",2,124,462,"23571"
137,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",102,133,1206,"23517"
138,"spotify:track:25ZAibhr3bdlMCLmubZDVt","J Balvin, Bad Bunny","QUE PRETENDES","Universal Music Latino / Rimas",3,132,1131,"23485"
139,"spotify:track:2naqSVQHgiaoEpxtkVOhmK","Dimension Latina","Llorarás","Musart-Balboa",34,140,823,"23399"
140,"spotify:track:3GaGWoU1KfVqgl7vnRHP55","C. Tangana","Demasiadas Mujeres","Sony Music Entertainment",19,136,201,"23389"
141,"spotify:track:5YBvKoQDMAd7IjonxPQYFN","Sech","Noche de Teteo","Rich Music",105,147,104,"23255"
142,"spotify:track:0X5jHsNHshuHNfAWs1sxQ5","Tony Dize, Yandel","Permitame","WY Records",120,144,417,"23153"
143,"spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK","Gera MX, Christian Nodal","Botella Tras Botella","Virgin Music México",3,138,497,"23014"
144,"spotify:track:4jiYaQVHzMfKhEeLypWpNO","Ryan Castro","Mujeriego","Sony Music Entertainment",9,142,258,"22995"
145,"spotify:track:2q9udNV9NK0BL3q9p6TLxf","ChiChi Peralta, Jandy Feliz","Procura","Caiman Music",46,141,1051,"22957"
146,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,143,679,"22928"
147,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,162,642,"22610"
148,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",53,149,297,"22512"
149,"spotify:track:1VauUM5CBX7nkLcgafQL2B","Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40","DALE PLAY Records",29,137,118,"22481"
150,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",2,145,914,"22470"
151,"spotify:track:78QcVmzxS0wIwuC2rpAauI","Rauw Alejandro, Mr. Naisgai","2/Catorce","Sony Music Latin/Duars Entertainment",4,151,514,"22373"
152,"spotify:track:7DcJXd2xxVcohwehWahFJJ","Frankie Ruiz","Tú Con Él","UMLE - Latino",106,156,141,"22306"
153,"spotify:track:3h6uFCOSSpj7FIgzDhuJJN","Andy Rivera, Ñejo","Monumento","Sony Music Entertainment",17,146,330,"21926"
154,"spotify:track:4aMu46vpSBjZEcROBIcE9M","Fresto Music","Me Hace Daño Verte","Roga Production Music & Arts",127,150,21,"21889"
155,"spotify:track:0bI7K9Becu2dtXK1Q3cZNB","Tiësto, KAROL G","Don't Be Shy","Atlantic Records",25,159,383,"21838"
156,"spotify:track:74WROFXsox6wkeUrEK2DS6","Eden Muñoz","Chale","Lizos Music",46,154,173,"21832"
157,"spotify:track:2FSGUA0gFgGeQdprjtGM2M","KAROL G, Mariah Angeliq","EL MAKINON","UMLE - Latino",3,148,525,"21696"
158,"spotify:track:4eDjNcAyIuJFhQ31Fvvoc1","J Alvarez, Ñejo & Dalmata","Sexo, Sudor y Calor","On Top of the World Music",106,152,392,"21564"
159,"spotify:track:2hLXUbsOU9cDb9RFva9FYr","Mora, Jhay Cortez","MEMORIAS","Rimas Entertainment LLC",51,167,51,"21550"
