rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
156,"spotify:track:5Anr2wqdL182BsI02iCbcd","Saucy Dog","Yui","A-Sketch",148,176,53,"22681"
157,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",50,144,992,"22415"
158,"spotify:track:0m9QPTZzjtqCWY9Jg8poHc","DECO*27","The Vampire","OTOIRO",96,168,213,"22374"
159,"spotify:track:1oNeSCt0CMekCyyLo06kFs","Aimyon","Harunohi","WM Japan",4,145,1003,"22308"
160,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","Official HIGE DANdism","ノーダウト","LASTRUM",3,138,1357,"22109"
161,"spotify:track:1g1AXdio16Yh5SXgPBXcfq","BLOOM VASE","CHILDAYS","BLOOM VASE",54,155,465,"21959"
162,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","Masaki Suda","まちがいさがし","Sony Music Labels Inc.",3,143,943,"21791"
163,"spotify:track:56Cdqx7BdhEsUUMctdORvU","Takaya Kawasaki","君の為のキミノウタ","Warner Music D.N.A.",161,177,63,"21703"
164,"spotify:track:2aAuO61alPO20xyePFHjdf","Uru","Love Song","Sony Music Labels Inc.",123,173,71,"21662"
165,"spotify:track:6Dmxt4rbi97c7sjoWRrJoj","Fujii Kaze","帰ろう","Universal Music LLC",159,-1,15,"21657"
166,"spotify:track:0Xn30nT5EKFPsWvpiJ2Iav","back number","オールドファッション","Universal Music LLC",97,165,288,"21589"
167,"spotify:track:2YQ8TlTmNheRI3VafoDpod","あたらよ","10月無口な君を忘れる","Atarayo Records",52,185,270,"21562"
168,"spotify:track:7iXHLtPosbHvglVSJ4rxLq","GReeeeN","愛唄","Universal Music LLC",4,147,1780,"21520"
169,"spotify:track:5f0N60WTFye6mIxkIRPuBM","HIRAIDAI","愛しき日々の真ん中で","avex trax",68,174,47,"21496"
170,"spotify:track:4YMukCV1BsdK8V9kZoQpT6","Uru","プロローグ","Sony Music Labels Inc.",51,178,360,"21424"
171,"spotify:track:6uUtmCz8XXep7n1QmC1jJG","Rin音","snow jam","ROOFTOP",11,151,649,"21339"
172,"spotify:track:5lo3L98nR2VpN2dM9UFJu0","ARASHI","Kite","J Storm Inc.",54,156,304,"21317"
173,"spotify:track:55JlyXw6KeFeVC9d9uCZ2K","Che'Nelle","Happiness","Universal Music LLC",104,153,84,"21209"
174,"spotify:track:46AAVTHrvm4Dt9Kwk2uGKo","JUJU","こたえあわせ","Sony Music Labels Inc.",86,164,45,"20985"
175,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",19,154,1117,"20954"
176,"spotify:track:6KrhZ59ZNMScfjNoSIvrnu","NiziU","Step and a step","Sony Music Labels Inc.",4,146,371,"20830"
177,"spotify:track:2FHexlZenTsS3lsjUYHiDx","ZUTOMAYO","正しくなれない","Universal Music LLC",16,157,365,"20734"
178,"spotify:track:6MrJYU78mz1Vth83LDFRlG","WurtS","分かってないよ","W’s Project",56,188,233,"20640"
179,"spotify:track:3Ztjw8utVpcrzms1RrsJvR","Sukima Switch","全力少年","Universal Music LLC",65,158,747,"20621"
180,"spotify:track:1YJhvLLaF3gyFQoFGrawoI","Masaki Suda","ラストシーン","Sony Music Labels Inc.",66,171,55,"20336"
181,"spotify:track:7hIfpcdUZcyCKHYy8gp49E","back number","瞬き","Universal Music LLC",114,180,128,"20285"
182,"spotify:track:6rVCUwfnuYTAsX4P9fIdIu","aespa","Dreams Come True","SM Entertainment",167,187,8,"20186"
183,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",54,162,188,"20056"
184,"spotify:track:2zrhoHlFKxFTRF5aMyxMoQ","aespa","Next Level","SM Entertainment",153,192,34,"19952"
185,"spotify:track:3epGpisw6O1ygaVCc1l67w","エイトMAN","好きすぎて会いたい","北京音尚律动文化传媒有限公司",185,-1,2,"19691"
186,"spotify:track:3ck6DbwKM4maTik8s7j3s4","sloppy dim","KATAKOTO","sloppy dim",89,-1,270,"19669"
187,"spotify:track:7DTKSwO1kTAJDu9Q5U73UZ","BE:FIRST","Shining One","BMSG",54,191,138,"19668"
188,"spotify:track:3hBAYbAECEix9raaTq8S3H","back number","ヒロイン","Universal Music LLC",35,182,769,"19557"
189,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",12,183,962,"19554"
190,"spotify:track:118KEprYqS3XNWdBoKzkEH","HIRAIDAI","Anniversary","avex trax",60,-1,74,"19524"
191,"spotify:track:6nqfKM9JvQIiuAuzWZFvGW","もさを。","ぎゅっと。","Mosawo",31,199,505,"19481"
192,"spotify:track:0XaHPBAzPAC5ubwcRBqc1p","Official HIGE DANdism","Shukumei","PONY CANYON INC.",2,167,906,"19418"
193,"spotify:track:3uRLwBjI2TahxslcMTvpFs","BTS","DNA","BIGHIT MUSIC",2,161,1189,"19408"
194,"spotify:track:3oYD2O31b05fILFpv0AXRI","Masaki Suda","さよならエレジー","Sony Music Labels Inc.",1,190,1409,"19389"
195,"spotify:track:3TDUktzfYXMWjkWqwoT5F1","BTS","Lights","Universal Music LLC",15,170,768,"19317"
196,"spotify:track:0AU7xhipAm9Saq0k8A9Iua","Mr.Children","HANABI","Toy's Factory",1,169,1331,"19280"
197,"spotify:track:1E0Cy5d2qcXTs8xVGwEEFO","Yoru no Hitowarai","ワライカタ","夜のひと笑い",126,-1,29,"19222"
198,"spotify:track:2WpgKrUoWaZHQLTgT6aZBF","DREAMS COME TRUE","大阪LOVER","Universal Music LLC",150,186,52,"18987"
199,"spotify:track:1kMlcLyljkrShV0LSdSGBz","Official HIGE DANdism","Yesterday","PONY CANYON INC.",3,179,838,"18955"
200,"spotify:track:45Qz90khfSW8AnaH9vNg5j","RADWIMPS","05410-(ん)","Universal Music LLC",122,-1,4,"18902"
