rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
176,"spotify:track:3cHyrEgdyYRjgJKSOiOtcS","Pitbull, Kesha","Timber (feat. Ke$ha)","Mr.305/Polo Grounds Music/RCA Records",176,-1,1,"31242"
177,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",18,137,679,"31171"
178,"spotify:track:4gvrJnKCKIPiacNsWVQwEU","CKay, Dj Yo!, AX'EL","love nwantiti (feat. Dj Yo! & AX'EL) - Remix","WM South Africa",28,126,100,"30812"
179,"spotify:track:0QwKxajohg1rAMMmv1AWe1","Juice WRLD","Burn","Grade A Productions/Interscope Records",5,111,21,"30796"
180,"spotify:track:4rPkN1FMzQyFNP9cLUGIIB","Dua Lipa","Love Again","Warner Records",43,145,150,"30654"
181,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,-1,405,"30613"
182,"spotify:track:2rjjNUYONZqC7wSd1i6OFq","Lizzo, Ariana Grande","Good as Hell (feat. Ariana Grande)","Nice Life/Atlantic",19,-1,211,"30503"
183,"spotify:track:5ChkMS8OtdzJeqyybCc9R5","Michael Jackson","Billie Jean","Epic/Legacy",38,-1,13,"30364"
184,"spotify:track:4f2GB5ZC7vOUYPAg69N2Xw","Earth, Wind & Fire","September","Columbia/Legacy",52,-1,53,"30280"
185,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",12,114,527,"30257"
186,"spotify:track:4b1yxSdlumA8N4fEk4UOZp","Stephanie Beatriz, Olga Merediz, Encanto - Cast","The Family Madrigal","Walt Disney Records",121,121,4,"30223"
187,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",2,135,407,"30061"
188,"spotify:track:4Li2WHPkuyCdtmokzW2007","JAY-Z, Kanye West","Ni**as In Paris","Roc Nation/RocAFella/IDJ",149,-1,128,"29974"
189,"spotify:track:0gucTLf7trAf37Ua1uAyAu","Nirvana","Smells Like Teen Spirit","Geffen",84,179,128,"29939"
190,"spotify:track:3J8EOeKLTLXORtWPpOU5bE","Lil Tjay, 6LACK","Calling My Phone","Columbia",1,147,286,"29880"
191,"spotify:track:4N0TP4Rmj6QQezWV88ARNJ","Stevie Wonder","Superstition","Motown",26,-1,14,"29814"
192,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",2,155,517,"29799"
193,"spotify:track:3jDdpx9PMlfMBS5tOBHFm9","Mark Morrison","Return of the Mack","WM UK",193,-1,1,"29729"
194,"spotify:track:1sx0XsWUusUoPstbvokZjP","Tai Verdes","A-O-K","Arista Records",15,175,195,"29680"
195,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",5,151,1598,"29665"
196,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",86,169,598,"29573"
197,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",9,149,1196,"29568"
198,"spotify:track:5rgy6ghBq1eRApCkeUdJXf","fun., Janelle Monáe","We Are Young (feat. Janelle Monáe)","Fueled By Ramen",198,-1,2,"29554"
199,"spotify:track:1oHNvJVbFkexQc0BpQp7Y4","Nicki Minaj","Starships","Nicki Minaj/Cash Money",199,-1,1,"29429"
200,"spotify:track:7EkWXAI1wn8Ii883ecd9xr","Surf Curse","Freaks","Surf Curse",64,138,218,"29288"
